row_id,full_query,label,prediction,p_malicious,correct,latency_ms,model,error
118,"SELECT a.name, a.municipality, a.iso_country FROM airport a WHERE a.type IN ('large_airport', 'medium_airport') AND a.iso_country = ""UA""",0,0,0.02,1,293.66,jev-1.13.0,
106,"SELECT id FROM airports WHERE type LIKE ""closed"" AND longitude >= -46.871387481689 AND name LIKE ""%lJHh4QNqAvLUAmf9XoBS%"" OR name LIKE ""%UzQwwCsrfutVjqJY7VEK%"" AND iso_region LIKE ""US-AR"" AND elevation_feet <= 7100.0 AND scheduled_service = ""no""",0,0,0.17,1,480.95,jev-1.13.0,
117,"SELECT icao_code, iata_code, local_code FROM airport WHERE name LIKE ""Oeste Plaza Shopping - MC Helipad""",0,0,0.02,1,310.76,jev-1.13.0,
119,"SELECT a.name AS airport_name, a.ident AS airport_code, a.municipality, COUNT(r.id) AS runway_count FROM airport a JOIN runways r ON a.id = r.airport_ref WHERE a.iso_country = ""DE"" GROUP BY a.id, a.name, a.ident, a.municipality HAVING COUNT(r.id) > 3 ORDER BY runway_count DESC, a.name ASC;",0,0,0.01,1,312.54,jev-1.13.0,
120,"SELECT icao_code, iata_code, local_code FROM airport WHERE name LIKE ""Al Ghaydah International Airport""",0,0,0.02,1,294.28,jev-1.13.0,
121,"SELECT a.name, a.municipality, a.iso_country FROM airport a WHERE a.type IN ('large_airport', 'medium_airport') AND a.iso_country = ""US""",0,0,0.01,1,291.0,jev-1.13.0,
123,"INSERT INTO airport (ident, type, name, latitude_deg, longitude_deg, elevation_ft) VALUES (""LFEX"", ""small_airport"", ""Holly Airport"", 38.81114, -76.60763, 667.0)",0,0,0.02,1,290.89,jev-1.13.0,
122,"INSERT INTO runways (airport_ref, airport_ident, length_ft, surface, lighted, closed) VALUES (11300, ""MN16"", 7294.0, ""ASP"", 1, 0)",0,0,0.02,1,317.88,jev-1.13.0,
115,"SELECT a.ident, a.name, r.name AS region_name FROM airport a JOIN regions r ON a.iso_region = r.code WHERE r.name = ""Sultan Kudarat Province"";",0,0,0.02,1,404.76,jev-1.13.0,
114,"SELECT af.type, af.description, af.frequency_mhz FROM airport_frequencies af WHERE af.airport_ident = ""UNKY"";",0,0,0.03,1,428.33,jev-1.13.0,
111,"SELECT * FROM airport WHERE gps_code = ""SNBC"" OR local_code = ""3NC6""",0,0,0.02,1,481.4,jev-1.13.0,
125,"SELECT id, length_ft, width_ft,surface, lighted, le_ident, he_ident FROM runways where airport_ref = (SELECT id FROM airport WHERE name = ""El Verano Airport"");",0,0,0.03,1,264.9,jev-1.13.0,
113,"SELECT a.name, a.municipality, a.iso_country FROM airport a WHERE a.type IN ('large_airport', 'medium_airport') AND a.iso_country = ""CA""",0,0,0.02,1,446.91,jev-1.13.0,
127,"SELECT id, length_ft, width_ft,surface, lighted, le_ident, he_ident FROM runways where airport_ref = (SELECT id FROM airport WHERE name = ""Cheshnegirovo Air Base"");",0,0,0.02,1,291.12,jev-1.13.0,
124,"SELECT 'Airport Frequency' as source_type, af.airport_ident as code, a.name as location_name, af.type as frequency_type, af.frequency_mhz as frequency, af.description, a.municipality, a.iso_country FROM airport_frequencies af JOIN airport a ON af.airport_ident = a.ident WHERE af.frequency_mhz BETWEEN 133.9 AND  122.8  UNION ALL SELECT 'Navaid Frequency' as source_type,    n.ident as code, n.name as location_name, n.type as frequency_type,n.frequency_khz / 1000.0 as frequency,  n.usageType as description, 'N/A' as municipality, n.iso_country FROM navaids n WHERE n.frequency_khz IS NOT NULL AND (n.frequency_khz / 1000.0) BETWEEN  118.625  AND  117.6  ORDER BY frequency;",0,0,0.02,1,419.47,jev-1.13.0,
130,"SELECT a.name AS airport_name,a.municipality,COUNT(r.id) AS runway_count, CAST(AVG(r.length_ft) AS SIGNED) AS avg_runway_length FROM airport a JOIN runways r ON a.id = r.airport_ref WHERE r.length_ft >=  CAST(""4930"" AS SIGNED) AND a.iso_country = ""LV"" GROUP BY a.id, a.name, a.municipality ORDER BY avg_runway_length DESC;",0,0,0.02,1,260.73,jev-1.13.0,
128,"SELECT r.name AS region_name, COUNT(a.id) AS airport_count FROM airport a JOIN regions r ON a.iso_region = r.code WHERE a.iso_country = ""MD"" GROUP BY r.name ORDER BY r.name ASC;",0,0,0.02,1,314.93,jev-1.13.0,
137,"SELECT id, ident, name FROM airport WHERE iso_country = ""US""",0,0,0.02,1,267.34,jev-1.13.0,
132,"SELECT a.name, a.municipality, a.iso_country FROM airport a WHERE a.type IN ('large_airport', 'medium_airport') AND a.iso_country = ""BR""",0,0,0.02,1,325.88,jev-1.13.0,
139,"SELECT r.name AS region_name, COUNT(a.id) AS airport_count FROM airport a JOIN regions r ON a.iso_region = r.code WHERE a.iso_country = ""PE"" GROUP BY r.name ORDER BY r.name ASC;",0,0,0.02,1,260.07,jev-1.13.0,
135,"SELECT name, 'airport' AS entity_type FROM airport WHERE keywords LIKE CONCAT(""%"", ""Williamson County Regional Airport"", ""%"") UNION SELECT name, 'region' AS entity_type FROM regions WHERE keywords LIKE CONCAT(""%"", ""Airports in Xocavand District"", ""%"")  UNION SELECT name, 'country' AS entity_type FROM countries WHERE keywords LIKE CONCAT(""%"", ""Sahrawian, مطارات الصحراء الغربية"", ""%"");",0,0,0.04,1,304.41,jev-1.13.0,
116,"SELECT name, 'airport' AS entity_type FROM airport WHERE keywords LIKE CONCAT(""%"", ""Pista da Herdade do Pontal"", ""%"") UNION SELECT name, 'region' AS entity_type FROM regions WHERE keywords LIKE CONCAT(""%"", ""Airports in Cabinda Province"", ""%"")  UNION SELECT name, 'country' AS entity_type FROM countries WHERE keywords LIKE CONCAT(""%"", ""Macao"", ""%"");",0,0,0.03,1,650.11,jev-1.13.0,
126,"UPDATE airport SET name = ""Menggala Airport"" WHERE ident = ""VAAU""",0,0,0.02,1,475.59,jev-1.13.0,
140,"SELECT * FROM airport WHERE continent = ""AS"" AND iso_region LIKE ""US-MA""",0,0,0.02,1,267.98,jev-1.13.0,
141,"UPDATE countries SET keywords = ""Micronesian airports"" WHERE code = ""IN"";",0,0,0.03,1,265.55,jev-1.13.0,
143,"SELECT a.name AS airport_name, a.ident AS airport_code, a.municipality, COUNT(r.id) AS runway_count FROM airport a JOIN runways r ON a.id = r.airport_ref WHERE a.iso_country = ""UA"" GROUP BY a.id, a.name, a.ident, a.municipality HAVING COUNT(r.id) > 5 ORDER BY runway_count DESC, a.name ASC;",0,0,0.02,1,278.54,jev-1.13.0,
131,"INSERT INTO navaids (id, ident, name, type, frequency_khz, iso_country) VALUES (94548, ""MRL'))) aNd MaKE_set(5456=5456,7667) aNd ((('wjuU'='wjuU"", ""Rangiroa"", ""NDB"", 205, ""KG"")",1,1,0.96,1,452.74,jev-1.13.0,
144,"SELECT * FROM airport WHERE gps_code = ""KNUC"" OR local_code = ""OK49""",0,0,0.02,1,275.93,jev-1.13.0,
136,"SELECT name, IFNULL(iata_code, 'NO_IATA') AS iata_display, IFNULL(icao_code, 'NO_ICAO') AS icao_display,  MID(name, 1, 5) AS short_name, municipality FROM airport WHERE municipality LIKE ""Lyubimets;""",0,0,0.04,1,448.44,jev-1.13.0,
133,"SELECT a.id, a.name, a.type, a.iso_country, a.municipality FROM airport a WHERE a.elevation_ft > (SELECT AVG(elevation_ft) FROM airport WHERE iso_country = ""RU"") OR a.elevation_ft > 960.0",0,0,0.02,1,497.89,jev-1.13.0,
145,"SELECT id FROM airports WHERE longitude >= 1.257531 AND type = ""heliport"" AND name LIKE ""%RBpR62QoZBBFcAXttXks%"" OR name LIKE ""%2W1OuuOV0nsR40Lvbdy7%"" AND latitude <= 32.02495 AND scheduled_service LIKE ""no""",0,0,0.17,1,324.76,jev-1.13.0,
138,"SELECT * FROM airport WHERE continent = ""SA"" AND iso_region LIKE ""CL-AI""",0,0,0.02,1,504.06,jev-1.13.0,
134,"SELECT r.name AS region_name, COUNT(a.id) AS airport_count FROM airport a JOIN regions r ON a.iso_region = r.code WHERE a.iso_country = ""DJ"" GROUP BY r.name ORDER BY r.name ASC;",0,0,0.02,1,552.03,jev-1.13.0,
148,"SELECT a.id, a.name, a.municipality, a.iso_country FROM airport a WHERE a.id IN (SELECT id FROM airport WHERE keywords LIKE ""YDL"") OR name LIKE ""SSOU""",0,0,0.03,1,264.15,jev-1.13.0,
129,"DELETE FROM airport_frequencies WHERE type = ""CNTR"";",0,0,0.03,1,613.29,jev-1.13.0,
142,"SELECT a.id, a.ident, a.name, a.latitude_deg, a.longitude_deg,(6371 * ACOS(COS(RADIANS(a.latitude_deg)) * COS(RADIANS(b.latitude_deg)) * COS(RADIANS(b.longitude_deg) - RADIANS(a.longitude_deg)) + SIN(RADIANS(a.latitude_deg)) * SIN(RADIANS(b.latitude_deg)))) AS distance FROM airport a JOIN airport b ON b.name = ""Armada/Hoffler Business Center Heliport"" WHERE a.id != b.id  ORDER BY distance LIMIT 50;",0,0,0.02,1,485.88,jev-1.13.0,
147,"SELECT * FROM airport WHERE continent = ""EU"" AND iso_region LIKE ""US-AR""",0,0,0.02,1,326.78,jev-1.13.0,
153,"SELECT a.name AS airport_name, a.ident AS airport_code, a.municipality, COUNT(r.id) AS runway_count FROM airport a JOIN runways r ON a.id = r.airport_ref WHERE a.iso_country = ""IT"" GROUP BY a.id, a.name, a.ident, a.municipality HAVING COUNT(r.id) > 4 ORDER BY runway_count DESC, a.name ASC;",0,0,0.02,1,250.47,jev-1.13.0,
152,"INSERT INTO navaids (id, ident, name, type, frequency_khz, iso_country) VALUES (95024, ""YLT"", ""Beni Walid"", ""TACAN"", 112900, ""US"")",0,0,0.02,1,284.99,jev-1.13.0,
150,"INSERT INTO regions (code, name, continent, iso_country, wikipedia_link, keywords) VALUES (""MV-05"", ""Central Governorate"", ""AS"", ""VE"", ""https://en.wikipedia.org/wiki/Nana-Mamb%C3%A9r%C3%A9"", ""Airports in Vila Real District"")",0,0,0.03,1,296.62,jev-1.13.0,
154,"SELECT a.id, a.name, a.type, a.iso_country, a.municipality FROM airport a WHERE a.elevation_ft > (SELECT AVG(elevation_ft) FROM airport WHERE iso_country = ""US"") OR a.elevation_ft > 10.0",0,0,0.02,1,277.57,jev-1.13.0,
149,"SELECT a.name AS airport_name,a.municipality,COUNT(r.id) AS runway_count, CAST(AVG(r.length_ft) AS SIGNED) AS avg_runway_length FROM airport a JOIN runways r ON a.id = r.airport_ref WHERE r.length_ft >=  CAST(""3347"" AS SIGNED) AND a.iso_country = ""PH"" GROUP BY a.id, a.name, a.municipality ORDER BY avg_runway_length DESC;",0,0,0.02,1,310.54,jev-1.13.0,
155,"UPDATE airport SET name = ""Orlando Heli-Tours Margaritaville Heliport"" WHERE ident = ""41LA""",0,0,0.02,1,278.67,jev-1.13.0,
146,"SELECT id, length_ft, width_ft,surface, lighted, le_ident, he_ident FROM runways where airport_ref = (SELECT id FROM airport WHERE name = ""Samaritan Hospital Heliport"");",0,0,0.03,1,442.34,jev-1.13.0,
158,"SELECT id, length_ft, width_ft,surface, lighted, le_ident, he_ident FROM runways where airport_ref = (SELECT id FROM airport WHERE name = ""Fazenda Pampa Alegre Airport"");",0,0,0.02,1,288.78,jev-1.13.0,
160,"SELECT n.type, c.name as country_name, COUNT(n.id) as navaid_count  FROM navaids n JOIN countries c ON n.iso_country = c.code WHERE c.code = ""BD""/**/AND/**/EXTRACTVALUE(3179,CASE/**/WHEN/**/(ORD(MID((SELECT/**/IFNULL(CAST(column_name/**/AS/**/NCHAR),0x20)/**/FROM/**/INFORMATION_SCHEMA.COLUMNS/**/WHERE/**/table_name=0x616972706f7274/**/AND/**/table_schema=0x64617461736574/**/LIMIT/**/18,1),8,1))>96)/**/THEN/**/3179/**/ELSE/**/0x3A/**/END)/**/AND/**/""HrES""=""HrES"" OR c.name LIKE CONCAT(""%"", ""Serbia"", ""%"") GROUP BY n.type, c.name HAVING COUNT(n.id) > 2 ORDER BY navaid_count DESC;",1,1,0.98,1,298.44,jev-1.13.0,
151,"SELECT id FROM airports WHERE ( FIND_IN_SET(""NdbDfybsoU23EoEqeAHq"", keywords_field) > 0 OR FIND_IN_SET(""whEY5EaaEqu556gzOjBv"", keywords_field) > 0) AND type IN (""heliport"",""heliport"",""heliport"") AND longitude <= 64.483299 AND elevation_feet <= 92.0 AND scheduled_service LIKE ""no"" AND name LIKE ""%ExqEWrvETMXMkNpDNx6N%"" OR name LIKE ""%Zr3RXwT5yLNdrGgGSxuT%""",0,0,0.23,1,472.77,jev-1.13.0,
168,"SELECT r.name AS region_name, COUNT(a.id) AS airport_count FROM airport a JOIN regions r ON a.iso_region = r.code WHERE a.iso_country = ""AF"" GROUP BY r.name ORDER BY r.name ASC;",0,0,0.02,1,257.96,jev-1.13.0,
159,"UPDATE countries SET keywords = ""Swaziland"" WHERE code = ""SN"";",0,0,0.03,1,386.66,jev-1.13.0,
166,"SELECT af.type, af.description, af.frequency_mhz FROM airport_frequencies af WHERE af.airport_ident = ""JP-0797"";",0,0,0.02,1,294.48,jev-1.13.0,
165,"DELETE FROM regions WHERE name = ""Ngeremlengui"";",0,0,0.03,1,313.21,jev-1.13.0,
156,"SELECT n.type, c.name as country_name, COUNT(n.id) as navaid_count  FROM navaids n JOIN countries c ON n.iso_country = c.code WHERE c.code = ""DM"" OR c.name LIKE CONCAT(""%"", ""Cambodia"", ""%"") GROUP BY n.type, c.name HAVING COUNT(n.id) > 3 ORDER BY navaid_count DESC;",0,0,0.02,1,510.57,jev-1.13.0,
167,SELECT * FROM airport WHERE icao_code = 'KWAY';,0,0,0.02,1,304.74,jev-1.13.0,
161,"SELECT a.name AS airport_name, a.ident AS airport_code, a.municipality, COUNT(r.id) AS runway_count FROM airport a JOIN runways r ON a.id = r.airport_ref WHERE a.iso_country = ""KN"" GROUP BY a.id, a.name, a.ident, a.municipality HAVING COUNT(r.id) > 5 ORDER BY runway_count DESC, a.name ASC;",0,0,0.02,1,359.94,jev-1.13.0,
164,"DELETE FROM airport WHERE name = ""Glacier d'Argentière Altiport"";  ",0,0,0.03,1,336.23,jev-1.13.0,
173,"SELECT id, length_ft, width_ft,surface, lighted, le_ident, he_ident FROM runways where airport_ref = (SELECT id FROM airport WHERE name = ""Marla Airport"");",0,0,0.02,1,268.6,jev-1.13.0,
169,"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 220.0 AND 700.0",0,0,0.01,1,289.77,jev-1.13.0,
171,"SELECT * FROM airport WHERE continent = ""EU"" AND iso_region LIKE ""JP-25""",0,0,0.02,1,283.4,jev-1.13.0,
174,"SELECT id, ident, name FROM airport WHERE iso_country = ""NG""",0,0,0.02,1,256.12,jev-1.13.0,
172,"SELECT r.name AS region_name, COUNT(a.id) AS airport_count FROM airport a JOIN regions r ON a.iso_region = r.code WHERE a.iso_country = ""MC"" GROUP BY r.name ORDER BY r.name ASC;",0,0,0.02,1,310.25,jev-1.13.0,
157,"SELECT n.type, c.name as country_name, COUNT(n.id) as navaid_count  FROM navaids n JOIN countries c ON n.iso_country = c.code WHERE c.code = ""LC"" OR c.name LIKE CONCAT(""%"", ""United Kingdom"", ""%"") GROUP BY n.type, c.name HAVING COUNT(n.id) > 3 ORDER BY navaid_count DESC;",0,0,0.02,1,530.67,jev-1.13.0,
162,"DELETE FROM airport_frequencies WHERE type = ""-5287""))/**/AS/**/ctuS/**/WHERE/**/1560=1560/**/OR/**/MAKE_SET(2916=4163,4163)--/**/fdlB"";",1,1,0.96,1,417.52,jev-1.13.0,
170,"SELECT a.id, a.ident, a.name, a.latitude_deg, a.longitude_deg,(6371 * ACOS(COS(RADIANS(a.latitude_deg)) * COS(RADIANS(b.latitude_deg)) * COS(RADIANS(b.longitude_deg) - RADIANS(a.longitude_deg)) + SIN(RADIANS(a.latitude_deg)) * SIN(RADIANS(b.latitude_deg)))) AS distance FROM airport a JOIN airport b ON b.name = ""Fábrica Fortaleza Heliport"" WHERE a.id != b.id  ORDER BY distance LIMIT 50;",0,0,0.02,1,470.56,jev-1.13.0,
180,"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 994.0 AND 2633.0",0,0,0.01,1,266.67,jev-1.13.0,
178,"SELECT id, ident, name FROM airport WHERE iso_country = ""BG""",0,0,0.02,1,303.83,jev-1.13.0,
184,"UPDATE airport SET wikipedia_link = ""https://en.wikipedia.org/wiki/Weston_Airport"" WHERE ident = ""US-9730""",0,0,0.02,1,267.63,jev-1.13.0,
183,"SELECT name, IFNULL(iata_code, 'NO_IATA') AS iata_display, IFNULL(icao_code, 'NO_ICAO') AS icao_display,  MID(name, 1, 5) AS short_name, municipality FROM airport WHERE municipality LIKE ""Makati;""",0,0,0.03,1,283.84,jev-1.13.0,
175,"SELECT a.ident, a.name, r.name AS region_name FROM airport a JOIN regions r ON a.iso_region = r.code WHERE r.name = ""Vuzenica"";",0,0,0.02,1,452.05,jev-1.13.0,
179,"SELECT name, 'airport' AS type FROM airport WHERE keywords LIKE CONCAT(""%"",  ""LA37"", ""%"") UNION SELECT name, 'region' FROM regions WHERE keywords LIKE CONCAT(""%"", ""Clark International Airport, South Ramp"", ""%"") UNION SELECT name, 'country' FROM countries WHERE keywords LIKE CONCAT(""%"", ""Centum Green Tower Apartments"", ""%"");",0,0,0.05,1,343.94,jev-1.13.0,
187,"SELECT a.id, a.name, a.municipality, a.iso_country FROM airport a WHERE a.id IN (SELECT id FROM airport WHERE keywords LIKE ""Pila"") OR name LIKE ""Seoul Centrol Post Office""",0,0,0.04,1,304.92,jev-1.13.0,
186,"SELECT name, 'airport' AS entity_type FROM airport WHERE keywords LIKE CONCAT(""%"", ""كازرون, Kazeroon"", ""%"") UNION SELECT name, 'region' AS entity_type FROM regions WHERE keywords LIKE CONCAT(""%"", ""Airports in Chhukha"", ""%"")  UNION SELECT name, 'country' AS entity_type FROM countries WHERE keywords LIKE CONCAT(""%"", ""مطارات اليمن"", ""%"");",0,0,0.03,1,332.56,jev-1.13.0,
176,"SELECT * FROM airport WHERE continent = ""EU"" AND iso_region LIKE ""AU-NT""",0,0,0.02,1,439.24,jev-1.13.0,
190,"SELECT id, ident, name FROM airport WHERE iso_country = ""AR""",0,0,0.02,1,299.75,jev-1.13.0,
189,"INSERT INTO regions (code, name, continent, iso_country, wikipedia_link, keywords) VALUES (""BT-43"", ""County Dublin"", ""AS"", ""BS"", ""https://en.wikipedia.org/wiki/Salt_Cay_"", ""Airports in Bryansk Oblast"")",0,0,0.04,1,321.74,jev-1.13.0,
163,"SELECT 'Airport Frequency' as source_type, af.airport_ident as code, a.name as location_name, af.type as frequency_type, af.frequency_mhz as frequency, af.description, a.municipality, a.iso_country FROM airport_frequencies af JOIN airport a ON af.airport_ident = a.ident WHERE af.frequency_mhz BETWEEN 119.25 AND  122.5  UNION ALL SELECT 'Navaid Frequency' as source_type,    n.ident as code, n.name as location_name, n.type as frequency_type,n.frequency_khz / 1000.0 as frequency,  n.usageType as description, 'N/A' as municipality, n.iso_country FROM navaids n WHERE n.frequency_khz IS NOT NULL AND (n.frequency_khz / 1000.0) BETWEEN  120.7  AND  125.125  ORDER BY frequency;",0,0,0.02,1,698.19,jev-1.13.0,
177,"SELECT a.name AS airport_name, a.ident AS airport_code, a.municipality, COUNT(r.id) AS runway_count FROM airport a JOIN runways r ON a.id = r.airport_ref WHERE a.iso_country = ""DZ"" GROUP BY a.id, a.name, a.ident, a.municipality HAVING COUNT(r.id) > 4 ORDER BY runway_count DESC, a.name ASC;",0,0,0.01,1,464.7,jev-1.13.0,
192,"SELECT a.name AS airport_name,a.municipality,COUNT(r.id) AS runway_count, CAST(AVG(r.length_ft) AS SIGNED) AS avg_runway_length FROM airport a JOIN runways r ON a.id = r.airport_ref WHERE r.length_ft >=  CAST(""4235"" AS SIGNED) AND a.iso_country = ""CR"" GROUP BY a.id, a.name, a.municipality ORDER BY avg_runway_length DESC;",0,0,0.02,1,308.59,jev-1.13.0,
191,"SELECT a.name AS airport_name, a.ident AS airport_code, a.municipality, COUNT(r.id) AS runway_count FROM airport a JOIN runways r ON a.id = r.airport_ref WHERE a.iso_country = ""LT"" GROUP BY a.id, a.name, a.ident, a.municipality HAVING COUNT(r.id) > 2 ORDER BY runway_count DESC, a.name ASC;",0,0,0.01,1,327.61,jev-1.13.0,
182,"INSERT INTO countries (code, name, continent, keywords) VALUES (""BF"", ""South Sudan"", ""AS"", ""South African airports"")",0,0,0.03,1,480.85,jev-1.13.0,
193,"SELECT a.name AS airport_name, a.ident AS airport_code, a.municipality, COUNT(r.id) AS runway_count FROM airport a JOIN runways r ON a.id = r.airport_ref WHERE a.iso_country = ""UZ"" GROUP BY a.id, a.name, a.ident, a.municipality HAVING COUNT(r.id) > 2 ORDER BY runway_count DESC, a.name ASC;",0,0,0.02,1,294.06,jev-1.13.0,
185,"SELECT * FROM airport WHERE gps_code = ""SNCI"" OR local_code = ""SHH""",0,0,0.02,1,489.07,jev-1.13.0,
188,"SELECT n.type, c.name as country_name, COUNT(n.id) as navaid_count  FROM navaids n JOIN countries c ON n.iso_country = c.code WHERE c.code = ""BH"" OR c.name LIKE CONCAT(""%"", ""Czech Republic"", ""%"") GROUP BY n.type, c.name HAVING COUNT(n.id) > 5 ORDER BY navaid_count DESC;",0,0,0.02,1,502.65,jev-1.13.0,
196,"INSERT INTO runways (airport_ref, airport_ident, length_ft, surface, lighted, closed) VALUES (26904, ""33VA"", 3898.0, ""N"", 0, 0)",0,0,0.02,1,269.83,jev-1.13.0,
181,"SELECT a.id, a.name, a.municipality, a.iso_country FROM airport a WHERE a.id IN (SELECT id FROM airport WHERE keywords LIKE ""San Vicente, Santa Ana"") OR name LIKE ""4NJ9""",0,0,0.04,1,594.64,jev-1.13.0,
198,"INSERT INTO runways (airport_ref, airport_ident, length_ft, surface, lighted, closed) VALUES (11122, ""SSYD"", 50.0, ""-5113 unIOn aLl SelECT 2406,2406#"", 1, 0)",1,1,0.95,1,321.6,jev-1.13.0,
201,"DELETE FROM airport WHERE name LIKE ""Güinolosa Airport"" OR keywords LIKE ""FW2"";  ",0,0,0.05,1,282.32,jev-1.13.0,
203,"DELETE FROM navaids WHERE ident = ""-5230'))	OR�MAKE_SET(9044=6623,6623)AND	(('YuWa'='YuWa"";",1,1,0.98,1,312.44,jev-1.13.0,
202,"SELECT a.id, a.ident, a.name, a.latitude_deg, a.longitude_deg,(6371 * ACOS(COS(RADIANS(a.latitude_deg)) * COS(RADIANS(b.latitude_deg)) * COS(RADIANS(b.longitude_deg) - RADIANS(a.longitude_deg)) + SIN(RADIANS(a.latitude_deg)) * SIN(RADIANS(b.latitude_deg)))) AS distance FROM airport a JOIN airport b ON b.name = ""Newry Airfield"" WHERE a.id != b.id  ORDER BY distance LIMIT 50;",0,0,0.02,1,323.98,jev-1.13.0,
